"number","title","pageid","namespace","length","touched"
"1462","List_of_20th-century_writers","29620380","","25275","20170217032344"
"1463","Epitasis","29729362","","704","20170306013616"
"1464","Undersea_Trilogy","29815254","","7709","20170205105320"
"1465","Internal_conflict","29853337","","1666","20170226032738"
"1466","Tart_Noir","29896750","","5443","20170213073522"
"1467","Exodus_(Starfire)","30149875","","2422","20170102005637"
"1468","Chinese_crime_fiction","30254930","","6369","20161101161009"
"1469","Young_Macedonian_Literary_Association","30319033","","7360","20151204230147"
"1470","Chicago_literature","30412785","","21621","20170225111311"
"1471","Happy_Face","30518583","","2095","20170120024810"
"1472","Intensive_reading","30520849","","123","20170129035609"
"1473","Birmingham_Book_Club","30597710","","3661","20161202215736"
"1474","Museo_de_Arte_Español_Enrique_Larreta","30622676","","4633","20170309012227"
"1475","The_Virgilian_Progression","30655546","","1248","20161231111153"
"1476","Liberature","30792823","","15137","20161231111414"
"1477","Ossianic_Society","30803752","","1853","20161009083230"
"1478","Heroes_in_Hell_(book)","30823800","","4033","20170121073503"
"1479","East_Timorese_literature","30824858","","67","20170121073505"
"1480","Curaçaoan_literature","30843565","","274","20170301095510"
"1481","Bêlit","30862545","","712","20170301125723"
"1482","Mahakavi_Bharathi_Memorial_Library","30866177","","2357","20170209101100"
"1483","Sreda","30898105","","1993","20170306021322"
"1484","List_of_Nepenthes_literature","30948079","","21255","20170306021400"
"1485","Kazakh_literature","31008594","","1958","20170306021657"
"1486","Parnassos_Literary_Society","31029615","","2857","20170306021722"
"1487","Xu_Guangqi_Memorial_Hall","31085838","","1323","20170209102603"
"1488","Turnstone_Press","31105231","","2387","20161203040510"
"1489","Bread_and_Cheese_Club","31227643","","4039","20170121073710"
"1490","Giorgi_Leonidze_State_Museum_of_Literature","31231069","","5030","20160217045231"
"1491","Polygraph_(author)","31249312","","2783","20170121073714"
"1492","Cold_Vengeance_(novel)","31269076","","4039","20170102010803"
"1493","Imitation_(art)","31428210","","1980","20161206055040"
"1494","Emergent_literacies","31483317","","16227","20170310203242"
"1495","Glossolalia_debate","31551382","","1868","20170306024631"
"1496","Academia_Pernambucana_de_Letras","31689203","","2684","20170121073919"
"1497","Algonkian_Writers_Conference","31706541","","1711","20161028182757"
"1498","Transtextuality","31740511","","2432","20161110083706"
"1499","PennSound","31747501","","6954","20161203100337"
"1500","One_Street_Museum","31773035","","2583","20170222204830"
"1501","Farmer's_daughter_(character)","31852470","","2064","20170227163100"
"1502","Debut_novel","31859211","","9036","20170305011124"
"1503","Verb_displacement","31896902","","1715","20160925213925"
"1504","Biography_in_literature","31961763","","6579","20170205043524"
"1505","Fadhil_Assultani","31979010","","1559","20170121074004"
"1506","Birmingham_Set","31981043","","3843","20161203115130"
"1507","Outline_of_science_fiction","31984837","","21039","20170310145535"
"1508","Quintain_(poetry)","32019908","","2424","20161231114935"
"1509","Aodh_Buí_Mac_Cruitín","32105744","","1515","20160924010402"
"1510","Aindrias_Mac_Cruitín","32105950","","1810","20170121152324"
"1511","List_of_richest_literary_prizes","32173531","","20812","20170219111050"
"1512","Marxist_Literary_Group","32275208","","2967","20161220151219"
"1513","Sport_Literature_Association","32352154","","9445","20150704172312"
"1514","Mrs._Wishy-Washy","32382676","","6902","20161221095328"
"1515","Pan-national_epic","32447000","","2127","20170214205005"
"1516","Cthulhu_Mythos_in_popular_culture","32549611","","59892","20170309013605"
"1517","Babi_Yar_in_poetry","32560381","","16320","20170306033643"
"1518","List_of_World_Book_Day_books","32561841","","16011","20170301141546"
"1519","The_Vigilantes","32563707","","2090","20170301133213"
"1520","Terence_Kilmartin","32614434","","3923","20161231120316"
"1521","Coffee_House_Press","32626959","","8155","20170226200047"
"1522","List_of_fiction_set_in_Geneva","32720057","","2939","20170121074309"
"1523","Stream_of_unconsciousness_(narrative_mode)","32745919","","4049","20170210030555"
"1524","The_Society_for_the_Study_of_the_Multi-Ethnic_Literature_of_the_United_States","32756133","","5056","20170311025447"
"1525","Tourism_fiction","32815473","","3260","20140521203940"
"1526","Women_letter_writers","32836714","","6432","20170308145757"
"1527","Nietzsche-Haus,_Sils_Maria","32975500","","1544","20170209130616"
"1528","Lu_Rees_Archives","32985723","","24247","20170311015007"
"1529","Bakhar","33093551","","6741","20170301135023"
"1530","WikiSummaries","33148973","","513","20170121074538"
"1531","Closed_circle_of_suspects","33165144","","9203","20161204010206"
"1532","List_of_prolific_writers","33167641","","19911","20170306124948"
"1533","Păcală","33192170","","1948","20170220014349"
"1534","Wisdom_(personification)","33275084","","3568","20170306041957"
"1535","The_Mask_of_Loki","33276038","","1279","20170102011526"
"1536","Dragon's_Time","33345103","","4303","20170102011615"
"1537","City_mysteries","33348255","","1434","20160811114028"
"1538","Browning_Society","33350225","","2614","20170121074700"
"1539","Gong'an_fiction","33384146","","6785","20170307030829"
"1540","List_of_fictional_nannies","33394449","","919","20170228053122"
"1541","Abolakara","33447434","","6130","20170306043300"
"1542","Choreopoem","33453685","","9781","20161231121647"
"1543","Esperanto_Museum_in_Svitavy","33547977","","4010","20170223180956"
"1544","Anthropotechnic","33563052","","5071","20170121074945"
"1545","Urdu_Hall","33577138","","1555","20161204023146"
"1546","Birthplace_of_Svetozar_Ćorović","33592032","","2160","20170121074959"
"1547","List_of_UK_literary_agencies","33703171","","15382","20170303023251"
"1548","Johns_Hopkins_Writing_Seminars","33714586","","7507","20170209165243"
"1549","Western_Literature_Association","33746875","","1546","20161204031129"
"1550","James_Jones_Literary_Society","33756976","","13396","20160920091020"
"1551","Cari-kalamator","33853456","","917","20170306050027"
"1552","Word_recognition","33951834","","26160","20170207222952"
"1553","Classical_tradition","33955359","","6826","20161028012711"
"1554","Beijing_Lu_Xun_Museum","33993683","","2767","20170310203526"
"1555","New_adult_fiction","34017712","","13228","20170227134814"
"1556","Polish_Academy_of_Literature","34045690","","11657","20170310203526"
"1557","Academic_Writing_Month","34080553","","9841","20161231123304"
"1558","Tancred_and_Gismund","34141411","","6133","20170304223713"
"1559","Zoopoetics","34169327","","10827","20170205153926"
"1560","Wanjiku_Kabira","34204219","","6193","20170209075847"
"1561","Association_of_Writers_of_Serbia","34347678","","2096","20161204060722"
"1562","Pegnesischer_Blumenorden","34416223","","3411","20170306054002"
"1563","True_meaning_of_Christmas","34577510","","2913","20170103152913"
"1564","Nocte_(Spanish_Horror_Writers_Association)","34746666","","985","20151226103113"
"1565","Roman_à_thèse","34774133","","693","20170121075642"
"1566","Verdaguer_House-Museum","34871628","","2440","20170220022706"
"1567","Isidore_Lechat","34944970","","4158","20161221100654"
"1568","List_of_21st-century_writers","34961932","","11005","20170225112206"
"1569","HindiUSA","34969324","","4938","20170310014817"
"1570","Christian_Latin_literature","35022690","","2811","20170121075800"
"1571","Phonological_dyslexia","35063433","","9817","20170210061646"
"1572","Fountas_and_Pinnell_reading_levels","35067930","","1884","20170104035757"
"1573","The_fair_triumvirate_of_wit","35115029","","2417","20170121075841"
"1574","Great_Tew_Circle","35203202","","20150","20161222194453"
"1575","Khutir_Nadia","35241316","","6524","20170209202149"
"1576","Boston_Gleaning_Circle","35307120","","972","20161231130946"
"1577","Welbeck_Academy","35308606","","9273","20161222194453"
"1578","Media_consumption","35369684","","32389","20170310052135"
"1579","Irvine_Burns_Club","35429443","","14801","20170308034646"
"1580","Clara_(Mirbeau)","35623996","","7526","20161231131351"
"1581","Ezra_Rumstick","35791842","","2247","20170121080324"
"1582","Social_poetry","35847551","","5505","20161204131953"
"1583","Two_Graves","35911612","","3518","20170123111543"
"1584","Aldwych_farce","36009933","","18193","20170204083036"
"1585","Quantum_fiction","36084923","","45319","20170112191348"
"1586","1636:_The_Kremlin_Games","36095530","","3843","20170301025944"
"1587","Federation_of_Children's_Book_Groups","36159060","","2722","20161231132348"
"1588","Beverly_Derewianka","36200405","","1106","20161231132445"
"1589","Resistance_(creativity)","36241461","","7839","20161204161924"
"1590","Ecuadorian_literature","36305128","","265","20170303205653"
"1591","National_Non-Fiction_Day","36314598","","1818","20161231132639"
"1592","National_Share-a-Story_Month","36314892","","1333","20170121080748"
"1593","BookThug","36319350","","1407","20170121080749"
"1594","Phonetically_Intuitive_English","36363856","","4644","20160323020734"
"1595","Reveal_(narrative)","36369060","","1516","20170210030555"
"1596","The_Literary_London_Society","36503591","","2573","20161204181357"
"1597","1635:_The_Papal_Stakes","36536936","","3625","20170214231525"
"1598","Surinamese_literature","36550343","","58938","20170220032527"
"1599","Academia_Brasileira_de_Médicos_Escritores","36562806","","2569","20170121080957"
"1600","Alberta_Playwrights_Network","36634965","","6638","20170121081040"
"1601","Woodland_Pattern_Book_Center","36679555","","3291","20170121081110"
"1602","The_Neglected_Books_Page","36756852","","4730","20170225215429"
"1603","Sigma_Phi_Epsilon_Literary_Society","36816782","","6972","20170129053251"
"1604","Paraguayan_literature","36863574","","229","20170307034000"
"1605","Scottish_Text_Society","37132931","","1680","20170121081431"
"1606","Caravan_of_Dreams_(book)","37203850","","9634","20170223190821"
"1607","Brant_House","37269227","","770","20170121081515"
"1608","Macedonian_literary_circle","37282628","","1964","20160922121952"
"1609","Association_of_Serbo-Macedonians","37291566","","19508","20170306101837"
"1610","Yang_Paifeng","37332287","","2341","20170306102440"
"1611","Demi-sonnet","37339495","","1421","20170121081542"
"1612","Clandestine_literature","37389994","","4339","20170206062458"
"1613","Shenstone_Circle","37433998","","2218","20161205003024"
"1614","Sky_Dragons","37509267","","4972","20170102013621"
"1615","Ironic_precision","37509627","","3266","20161231135755"
"1616","Slovenian_writer","37523584","","831","20170308013402"
"1617","Dual-route_hypothesis_to_reading_aloud","37549630","","14295","20161205005849"
"1618","Hypostasis_(literature)","37558026","","2042","20170121081633"
"1619","List_of_fiction_works_made_into_feature_films_(0–9_and_A–C)","37672805","","83997","20170228184910"
"1620","Albert_and_Shirley_Small_Special_Collections_Library","37755134","","16020","20170214083744"
"1621","List_of_fiction_works_made_into_feature_films_(D–J)","37814783","","83198","20170306113224"
"1622","Gamma_Nu","37844822","","1170","20170129053251"
"1623","Narrative_network","37850057","","8197","20160417172648"
"1624","Irish_Literary_Society","37980293","","3327","20161205023406"
"1625","National_Literary_Society","37980319","","1611","20170121082105"
"1626","History_of_encyclopedias","37995171","","39490","20170220184400"
"1627","Literary_Society_of_Washington","38076467","","26565","20170127124707"
"1628","New_York_Journal_of_Books","38152941","","3087","20170121082354"
"1629","Rash_promise","38179043","","4285","20170121082414"
"1630","Personification_in_the_Bible","38212720","","6323","20160907163822"
"1631","The_Papelipolas","38259502","","12347","20170220043109"
"1632","Association_of_Writers_of_the_Faroe_Islands","38273264","","1926","20160306103638"
"1633","The_Fall_(del_Toro_and_Hogan_novel)","38293143","","7834","20170102013931"
"1634","The_Grump_(fictional_character)","38293433","","8848","20170306122544"
"1635","The_Night_Eternal","38301520","","5481","20170102013932"
"1636","Concept-Oriented_Reading_Instruction","38302433","","26986","20161025220917"
"1637","English_Phonotypic_Alphabet","38306797","","1607","20170131072821"
"1638","Mood_(literature)","38360894","","3427","20170210030555"
"1639","Tanzanian_literature","38395161","","3071","20170308013901"
"1640","Shadorma","38412771","","841","20170121082912"
"1641","Trademark_look","38566488","","3202","20170227222619"
"1642","White_Fire_(novel)","38611098","","3819","20170123112022"
"1643","Literary_science","38632395","","1023","20170306130921"
"1644","English_versions_of_the_Nicene_Creed","38649452","","23113","20170302023600"
"1645","Highfield_(Birmingham)","38687128","","5884","20161205050607"
"1646","Simulated_Real_Time","38707495","","2888","20140605161151"
"1647","Read_More_About_It","38785237","","2995","20170121083217"
"1648","Anti-nihilistic_novel","38785631","","2760","20170306132203"
"1649","When_God_Writes_Your_Love_Story","38835199","","32142","20170310171004"
"1650","Mater_Verborum","38879121","","805","20170124185246"
"1651","Saving_Your_Marriage_Before_It_Starts","38892058","","4863","20170308062425"
"1652","Ministry_of_Stories","38906499","","3591","20161212074731"
"1653","Maatschappij_der_Nederlandse_Letterkunde","38916682","","4379","20170220044516"
"1654","Boomer_lit","38956245","","2344","20170109120853"
"1655","List_of_fiction_works_made_into_feature_films_(K–R)","38967256","","89764","20170306134257"
"1656","List_of_fiction_works_made_into_feature_films_(S–Z)","38967291","","88960","20170307051051"
"1657","Paradise_of_Fools","38986534","","3646","20161205065136"
"1658","List_of_literary_works_by_César_Cui","39083879","","7464","20161202063136"
"1659","Miscellany","39127991","","44461","20170220045124"
"1660","Letter_frequency_effect","39145661","","2298","20161231144123"
"1661","Writopia_Lab","39207316","","5815","20170304050144"
"1662","Climate_fiction","39376875","","9979","20170310145539"
"1663","Film-poem","39377753","","3470","20161205085957"
"1664","Jean_Roule","39443313","","4619","20161231144627"
"1665","The_Silver_Dream","39466718","","4571","20170123131147"
"1666","Macedonian_Society","39468512","","4063","20170306144724"
"1667","Aattakatha_(performance)","39472503","","4619","20161205091745"
"1668","List_of_best-selling_manga","39502626","","50955","20170304042254"
"1669","Association_of_Writers_of_Montenegro","39542163","","1742","20161231144908"
"1670","Association_of_Writers_of_Republika_Srpska","39550247","","3256","20170113190542"
"1671","Pop_Culture_Classroom","39570541","","9765","20170220050045"
"1672","Condensation_(psychology)","39616709","","1134","20170306150039"
"1673","Journal_of_Narrative_Theory","39730622","","2160","20170310002425"
"1674","George_Padmore_Institute","40001230","","3125","20170222134130"
"1675","List_of_literary_dunces","40138269","","1571","20170120025500"
"1676","List_of_milestones_in_Kannada_literature","40441838","","15289","20170216202657"
"1677","List_of_epics_in_the_Kannada_language","40496372","","25051","20170216202643"
"1678","Society_for_the_Publication_of_Albanian_Writings","40517797","","12209","20170306180259"
"1679","Regius_Chair_of_Rhetoric_and_English_Literature","40520648","","1620","20170215223011"
"1680","Constable's_Miscellany","40635058","","13255","20170220052528"
"1681","Sawndip_literature","40646199","","3997","20150916155510"
"1682","Timeline_of_science_fiction","40776003","","96444","20170310145539"
"1683","Lithuanian_Literary_Society","40841419","","8266","20170306181507"
"1684","Print_disability","40889647","","2947","20170205004329"
"1685","Literature_of_Djibouti","40893267","","2183","20170121085941"
"1686","Jiangshi_fiction","40920730","","9046","20170310145517"
"1687","Urban_Christian_fiction","40952436","","1158","20170121090117"
"1688","Kit_Kittredge","41077617","","12985","20170209051521"
"1689","Language_acquisition_by_deaf_children","41113085","","16762","20170216204304"
"1690","The_Echo_Chamber","41172129","","5534","20170228092702"
"1691","Story_generator","41183842","","4688","20161231152825"
"1692","Children_of_the_Jacaranda_Tree","41298375","","5753","20170217011526"
"1693","Four_Seas","41336677","","3409","20161205211013"
"1694","Emily_Dickinson_International_Society","41448292","","3321","20170204203843"
"1695","American_Literature_Association","41671296","","2772","20170224124813"
"1696","Poet-diplomat","41749997","","8748","20170306222629"
"1697","Cabinet_de_lecture","41811015","","3824","20170120025605"
"1698","Visionary_fiction","41946369","","47198","20170205075431"
"1699","List_of_fiction_set_in_Berlin","41957149","","4363","20170306131725"
"1700","Lad–lit","41958489","","4814","20170228040733"
"1701","A._J._Raffles_(character)","42019372","","8399","20170222103628"
"1702","Ahmet_Hamdi_Tanpınar_Literature_Museum_Library","42026905","","7380","20170308083016"
"1703","Bashkortostan_literature","42036753","","1359","20170121091741"
"1704","Mehmet_Akif_Ersoy_Literature_Museum_Library","42048143","","6749","20170306220536"
"1705","Ahmet_Arif_Literature_Museum_Library","42055415","","6169","20170306220538"
"1706","List_of_light_novel_labels","42081274","","1924","20161206021253"
"1707","Malayalam_novel","42091131","","28174","20161210083547"
"1708","Topothesia","42117574","","5617","20170108041125"
"1709","Nie_Xiaoqian","42170880","","5433","20170306221519"
"1710","Novel_of_circulation","42226862","","8279","20161206024413"
"1711","Annika_Bengtzon","42262610","","8173","20170220173137"
"1712","Conclusion_(book)","42431426","","656","20170129011230"
"1713","Outro_(literary)","42501601","","312","20170310174020"
"1714","Writer's_home","42578737","","4998","20170223152021"
"1715","Swanwick_writers'_summer_school","42609033","","4933","20161231160051"
"1716","Cheng_Hong","42658632","","1101","20170306225018"
"1717","The_Nature_of_a_Crime","42729889","","14085","20161231160239"
"1718","The_Tolkien_Society","42756540","","20122","20170204144154"
"1719","Backfischroman","43042387","","4291","20161029005719"
"1720","Fool's_literature","43064317","","1188","20170208021705"
"1721","Manchu_literature","43085766","","19858","20170220062420"
"1722","The_Authors_Road","43176668","","7247","20161231161013"
"1723","Episodic_storytelling","43251161","","1090","20170206115009"
"1724","Macondistas","43448700","","1216","20170121093915"
"1725","The_Beano_timeline","43451198","","5273","20161030193039"
"1726","Best_European_Fiction","43761505","","1374","20170121094158"
"1727","Continuation_novel","43806541","","3564","20161128212943"
"1728","Lexical_diversity","43845827","","294","20170121094301"
"1729","The_Kipling_Society","43929474","","7626","20161231162044"
"1730","Blue_Labyrinth","43938119","","4452","20170123113719"
"1731","Classical_reception_studies","43970763","","2186","20161206075913"
"1732","Scheffelbund","44026054","","81","20170120124905"
"1733","Magnetic_Poetry","44036616","","2456","20170302024236"
"1734","Eternity's_Wheel","44087599","","3589","20170123131147"
"1735","1636:_The_Devil's_Opera","44102975","","5806","20170208025449"
"1736","Rogue_literature","44193225","","1158","20170121094608"
"1737","Dubai_International_Writers'_Centre","44297200","","3122","20161206090245"
"1738","Demotic_Chronicle","44398507","","2736","20170121095108"
"1739","Bishops'_saga","44437262","","3105","20170121095132"
"1740","Synaesthesia_(rhetorical_device)","44547645","","3336","20170202103219"
"1741","Rosanne_Fitzgibbon","44558442","","1853","20170208031717"
"1742","The_Rare_Book_&_Manuscript_Library_(University_of_Illinois_at_Urbana–Champaign)","44751384","","13584","20170223190110"
"1743","The_Dead_Town","44817902","","1860","20170121095505"
"1744","Hild_(novel)","44940384","","12328","20170307101040"
"1745","Society_for_the_Unity_of_the_Albanian_Language","44955441","","5877","20170307005707"
"1746","Agimi","44985517","","5922","20161206105506"
"1747","William_Arthur_Deacon","44986716","","1686","20170121095654"
"1748","Kalem_Club","45051988","","1229","20170207175320"
"1749","Q-Collection","45142174","","7489","20161231164059"
"1750","Nautical_fiction","45225184","","67285","20170305022404"
"1751","Shallow_reading","45353932","","2115","20161231164718"
"1752","Chicago_Ledger","45394628","","7406","20161206120800"
"1753","1636:_Commander_Cantrell_in_the_West_Indies","45401730","","4465","20170203164956"
"1754","Fountain_Publishers","45426508","","3294","20170226200942"
"1755","List_of_Prekmurje_Slovene_literature","45436918","","4977","20170112225029"
"1756","Post_70s_Generation","45533552","","6568","20160401065135"
"1757","Bibliography_of_encyclopedias:_literature","45536560","","74308","20170205085036"
"1758","Native_American_Literature_Symposium","45656725","","2049","20170121100639"
"1759","Association_for_the_Study_of_American_Indian_Literatures","45662659","","3017","20170203120406"
"1760","Anna_Seward_bibliography","45691127","","14713","20161206131359"
"1761","Gudule","46184941","","2926","20170121100740"
"1762","Writers'_Centre_Norwich","46257310","","708","20170121100855"
"1763","Pieces_Project","46312939","","1947","20170121101028"
"1764","Conte_cruel","46382079","","2630","20170104085427"
"1765","1632-verse_glossary_of_terminology","46410570","","5100","20170203164956"
"1766","The_1632_Slushpile","46410739","","8104","20170203164956"
"1767","British_National_Bibliography","46539523","","1172","20170208035917"
"1768","Romney_Literary_Society","46613571","","41061","20170308211127"
"1769","Literary_dunce","46629670","","158","20170310191458"
"1770","Kuwaiti_literature","46639785","","2531","20170121101511"
"1771","Page_99_test","46673516","","1651","20170224172419"
"1772","List_of_non-narrative_films","46768799","","16689","20170104071014"
"1773","Nasīb_(poetry)","46827565","","2844","20170121101730"
"1774","The_Writer's_Block","46840913","","5600","20170210101942"
"1775","Through_the_Storm:_A_Real_Story_of_Fame_and_Family_in_a_Tabloid_World","46909207","","5716","20170224110630"
"1776","Pianwen","46970120","","5057","20161231172524"
"1777","Varaždin_literary_circle","47130073","","4318","20170307023136"
"1778","Kastro_tis_Orias_(ballad)","47147937","","1514","20170307023225"
"1779","Nil_volentibus_arduum","47177509","","940","20170121102316"
"1780","Crimson_Shore","47220857","","2181","20170123114611"
"1781","Elementary_realism","47243509","","1499","20170223020550"
"1782","Riddles_(Arabic)","47310980","","13989","20170115155206"
"1783","Hamasah","47336708","","2520","20161220123029"
"1784","The_Autodidact","47426510","","1447","20160628070622"
"1785","Catalogus_Translationum_et_Commentariorum","47583591","","4807","20161221135923"
"1786","Manuscripts_of_Wales","47595165","","2355","20161231174129"
"1787","List_of_classical_music_in_literature","47715296","","2964","20170209191955"
"1788","Archie_Roylance","47794655","","1883","20170118182535"
"1789","August_House","47820587","","7223","20170306134012"
"1790","Bagatelle_(literary_technique)","47882768","","3391","20170301230408"
"1791","Nastagio_degli_Onesti","47977865","","5583","20170120025912"
"1792","Cinepoetry","48177658","","3375","20161206221233"
"1793","Chicago_Literary_Club","48212841","","1425","20170121103244"
"1794","Antivillain","48390782","","85","20170211231614"
"1795","Beyond_the_Border_Storytelling_Festival","48430314","","2885","20161221140725"
"1796","Editions_des_Saints_Peres","48516579","","8121","20170226203632"
"1797","List_of_books,_articles_and_documentaries_about_snipers","48524485","","1666","20170121103752"
"1798","Public_rhetoric","48609379","","42176","20161207004505"
"1799","Albanian_Literary_Commission","48626992","","6102","20170307035029"
"1800","Parochial_Tyranny","48634304","","2469","20170121104013"
"1801","The_Protestant_Monastery","48634393","","2642","20170121104013"
"1802","Every-body's_Business,_Is_No-body's_Business","48634471","","2907","20170121104013"
"1803","Gerald_Prince","48673469","","7466","20170208051049"
"1804","The_Great_Law_of_Subordination_Consider'd","48680878","","2104","20170128013514"
"1805","Deictic_Field_and_Narration","48748780","","6952","20170309014208"
"1806","Gabonese_literature","48803078","","653","20170121104307"
"1807","Plygain","48840730","","14336","20170202235832"
"1808","Literature_of_Cameroon","48844208","","3748","20170209212746"
"1809","Rithā'","48896724","","3584","20170208051532"
"1810","Society_for_Utopian_Studies","48957013","","3288","20170106004359"
"1811","Utopian_Studies_Society","48957583","","2687","20170121104444"
"1812","Association_of_Italian-Canadian_Writers","48966916","","4345","20170228033235"
"1813","Bars_Fight","48985034","","2880","20161207022049"
"1814","Yemenite_Jewish_poetry","49015936","","41267","20170124000638"
"1815","Cancionero_general","49069728","","1289","20170309205934"
"1816","Modern_Arabic_literature","49097095","","22693","20170203143513"
"1817","Exophony","49100231","","8062","20170228114037"
"1818","Institute_for_Contemporary_Publishing_Archives","49107770","","1055","20170307042545"
"1819","Anti-fairy_tale","49185121","","2288","20170307042924"
"1820","Cassava_Republic_Press","49244221","","11676","20170310204535"
"1821","Book_desert","49304088","","9283","20170305124336"
"1822","ChaiChalk","49338533","","4889","20170209205215"
"1823","Pinglak","49425554","","3617","20170228041805"
"1824","Setup_(storytelling)","49515290","","639","20170121105817"
"1825","Qene","49699377","","22092","20170220080143"
"1826","The_Old_Man_of_Restelo","49726408","","4571","20161207043358"
"1827","Metasemantics","49767866","","2182","20170205202508"
"1828","Koa-á_books","49809364","","593","20170307044938"
"1829","Secret_world","49926445","","687","20170310145616"
"1830","Shōsetsuka_ni_Narō","49965413","","3924","20170307144525"
"1831","The_Alisher_Navoi_State_Museum_of_Literature","49976999","","5957","20170304013630"
"1832","Their_Dead_Lives","50016220","","1074","20170121111302"
"1833","Subgenres_of_fantasy","50016831","","133","20170310135130"
"1834","Robert_Calder_(writer)","50023505","","1500","20170208060029"
"1835","Akbuzat","50024908","","693","20170307045237"
"1836","Saints'_sagas","50074610","","2810","20170121111449"
"1837","The_Obsidian_Chamber","50075088","","2047","20170102021106"
"1838","Three_Years","50129181","","4399","20170307045732"
"1839","The_Story_of_an_Unknown_Man","50129411","","1884","20170307045732"
"1840","My_Life_(novella)","50129431","","2371","20170307045732"
"1841","The_Shooting_Party_(Chekhov_novel)","50129468","","731","20170307045732"
"1842","Swansong_(play)","50129489","","607","20170307045732"
"1843","The_Festivities","50129537","","353","20170307045732"
"1844","Desmond_Kon","50135901","","2442","20170208060413"
"1845","Inscape_and_instress","50239300","","4186","20170301232612"
"1846","Pierre_Halet","50288552","","2763","20170208060717"
"1847","Whalers_of_the_Midnight_Sun","50310227","","2504","20170227232155"
"1848","Crônica","50343633","","1974","20170121111833"
"1849","Fernando_Soto_Aparicio","50404134","","5785","20170225080307"
"1850","Damascus_House","50404367","","4338","20170208053634"
"1851","Le_Mondain","50426189","","4371","20170208061406"
"1852","Commodore_Perry_in_the_Land_of_the_Shogun","50436003","","2696","20170206100758"
"1853","Raymond_Brucker","50480298","","5052","20170208061412"
"1854","Philosophical_poets","50515207","","5908","20170121113003"
"1855","Union_of_Russian_Writers_and_Journalists_in_Paris","50524792","","2074","20170307051641"
"1856","New_Shakspere_Society","50535688","","3334","20170208061435"
"1857","Invisible_person","50547810","","362","20170121113124"
"1858","Macondo_Writers_Workshop","50594033","","6003","20170303190911"
"1859","Uitgeverij_De_Harmonie","50599149","","3703","20170121113337"
"1860","James_Potter_(series)","50648025","","2675","20170121113619"
"1861","Des_singularités_de_la_nature","50758294","","1962","20170121114146"
"1862","La_Prude","50758596","","1510","20170121114146"
"1863","Idées_républicaines","50764772","","2717","20170121114231"
"1864","Précis_du_siècle_de_Louis_XV","50765100","","3858","20170220081149"
"1865","Questions_sur_les_Miracles","50765895","","3013","20170121114231"
"1866","Annals_of_the_Empire","50766086","","1359","20170220081149"
"1867","Synty","50766474","","27214","20170302085029"
"1868","Vishnupuram_Ilakkiya_Vattam","50769537","","6820","20170307052317"
"1869","Quilombhoje","50778246","","9116","20170112230011"
"1870","The_Age_of_Em","50778791","","1403","20170121114438"
"1871","Riddles_(Finnic)","50780087","","16962","20161030041410"
"1872","Dante_Society_of_America","50791504","","1029","20170224200134"
"1873","Theatrum_Mundi","50831308","","3891","20161207070321"
"1874","Pace_(narrative)","50833294","","6759","20170210030555"
"1875","Literature_in_the_other_languages_of_Britain","50871484","","43785","20170227112334"
"1876","Mélesville_fils","50962104","","871","20170301233100"
"1877","Louis-François_Beffara","50976145","","1932","20170210131817"
"1878","Nâçerî","51041821","","1630","20170121122159"
"1879","Black_box_(fiction)","51051411","","1391","20170121122208"
"1880","The_Narrator_(Fight_Club)","51255835","","11427","20170302122158"
"1881","Hardy's_Well","51276953","","2475","20170220081652"
"1882","Wardour_Street_English","51318618","","6660","20170119073017"
"1883","Marty_Hayseed","51415836","","2756","20170119073208"
"1884","Descriptive_poetics","51502285","","2176","20170310125333"
"1885","ComicBlitz","51533753","","1241","20170119073401"
"1886","List_of_literary_descriptions_of_cities_(before_1550)","51552639","","23970","20161207083009"
"1887","Literary_Society_of_1842","51757416","","2787","20170307060218"
"1888","Récit","51855661","","4790","20161218155209"
"1889","Mbaasem_Foundation","51875354","","2997","20170112185735"
"1890","Action_(narrative)","51925162","","2697","20170303043131"
"1891","Dostoyevsky's_Pushkin_Speech","52077437","","1177","20170307061441"
"1892","Regius_Professor_of_English_Literature_(Aberdeen)","52093209","","1647","20161207094626"
"1893","Works_of_Narmadashankar_Dave","52096608","","12363","20170307061445"
"1894","13_stories_and_13_epitaphs","52165645","","1749","20170121131026"
"1895","Khorasani_style_(poetry)","52200861","","5477","20170109200217"
"1896","Riddles_(Persian)","52203667","","17529","20170109200217"
"1897","Comics_poetry","52207996","","7328","20170119074910"
"1898","List_of_best-selling_comics","52297401","","8630","20170310130215"
"1899","Astrophel_(Edmund_Spenser)","52312761","","7759","20161125070410"
"1900","An_Appeal_in_Favor_of_that_Class_of_Americans_Called_Africans","52314353","","2711","20170214210847"
"1901","PEN_Hong_Kong","52340993","","4612","20170210132807"
"1902","Beyond_the_Ice_Limit","52350457","","6120","20161221053819"
"1903","NYU_Veterans_Writing_Workshop","52366769","","2631","20170211083015"
"1904","Lucien_Stryk_Asian_Translation_Prizes","52407775","","3600","20170208065249"
"1905","The_Independence_Generation_of_Armenian_Writers","52452952","","638","20170304062318"
"1906","Black_Barons_(book)","52514803","","2722","20170121132920"
"1907","Vowel_harmony_(poetry)","52532437","","4786","20170228042907"
"1908","Norwegian_Sociology_Canon","52659107","","6036","20170307063259"
